app_id,y_prob,prediction_label
com.SEBApp,0.5707384447033519,0
app.source.getcontact,0.7042173210227577,1
com.mobobi.abena,0.9025290752221448,1
io.canarymail.android,0.9558369805928448,1
com.radustavila.xpiry,0.7309198746590284,1
org.oroscopodelgiorno.app,0.8037342015828957,1
com.socialkeyboard,0.9641294476793961,1
anonymous.sns.community.gravity,0.9100478226724322,1
com.jb.gokeyboard.theme.tkkeyboardforgrandprime,0.9592161915214211,1
com.aichatfriend.sunteame,0.9566596115608768,1
com.redraw.keyboard.theme.newkeyboard2018,0.9177614334504096,1
com.linkedin.android.learning,0.8453491320919964,1
com.missiveapp.mail,0.7950687348840393,1
com.innovate.VietSocial,0.939744553797077,1
beat.music.motion.tempo.video.editor.filmola,0.9456405415000599,1
com.abhi.newmemo,0.7308407230243461,1
com.innovate.FilipinoSocial,0.958285448428221,1
com.sololearn,0.8277136517287419,1
de.fastic.app,0.8040798027096692,1
com.mutlumesaj.app,0.9327041187740734,1
co.brainly,0.8870338025876411,1
com.buildloop.storyteller,0.804326095834759,1
ch.rea.app,0.909955055167889,1
com.innovate.IndonesiaSocial,0.9321168609210086,1
com.black.android,0.7897908878242006,1
com.testa.chatbot,0.9504452733742899,1
com.mysecondline.app,0.8899888951761541,1
io.mysocial.creators,0.9413877345746708,1
tkstudio.autoresponderforwa,0.956027156992185,1
me.entri.entrime,0.8952968316037622,1
com.lemon.lvoverseas,0.8676379149199291,1
com.mingle.GermanCupid,0.9633002090200051,1
com.rype.go,0.9002235118060383,1
com.coddykit.coddy,0.8019969246801075,1
com.microsoft.office.officehubrow,0.8964967860312282,1
com.mingle.UKCupid,0.8512813263544574,1
sampson.cvbuilder,0.9192177860248105,1
org.benchmark.demo,0.8798565814365322,1
com.rta.rtadubai,0.6538495824518815,1
pro.cubox.androidapp,0.9338007499403194,1
com.seasector.seasectorapp,0.6749769275563954,1
com.gaminik.i18n,0.8490984940724993,1
com.createmynotes.android,0.9243235501282193,1
com.softissimo.reverso.context,0.835356110497629,1
com.paragraphai.paragraphai,0.9741855958379873,1
dominapp.number,0.8910104545793806,1
oz.mustafa.kitalarveulkeler,0.8062878440050605,1
com.iafsawii.flashlearners.jambcbt,0.8079116783619767,1
com.heleo.nbic,0.8429592068152572,1
com.vinmec.onevinmec,0.7365740723033981,1
app.regroup.poker,0.737544436596767,1
com.iafsawii.examguide.utme,0.7415629336081847,1
com.star.pibbledev,0.9334807665623458,1
app.becomeunstuck.unstuck,0.8676095356379869,1
com.application.xeropan,0.788281405020298,1
com.eup.heychina,0.6729686731888446,1
com.explurgerapp,0.6960017020619368,1
me.cendre.brainstorming.android,0.823890593436575,1
com.mingle.PortugalCupid,0.9488705216026073,1
com.brilian.studyx.student,0.9509066676375595,1
com.twitter.videodownload.videodownloaderfortwitter,0.9613442979322369,1
tm.ping,0.9344580319915957,1
com.facebook.videodownload.videodownloaderforfacebook,0.9563071572729733,1
com.apowersoft.gitmind,0.9511549667767317,1
com.innovate.UkraineSocial,0.9559514089973478,1
com.jb.gokeyboard.theme.twamericankeyboardhd,0.957534932436084,1
com.grammarly.android.keyboard,0.9638058385414718,1
com.bottledapp.bottled,0.8322342931847319,1
tkstudio.autoresponderforviber,0.9549260424085222,1
com.edrawsoft.mindmasterg,0.9181872601787517,1
notion.id,0.852919014794469,1
com.twmrsmy125.talktome,0.8573976472798812,1
