app_id,y_prob,prediction_label
com.amech.hunting.jungle.animals,0.0959301823402338,0
com.CallRecord,0.4403056702404317,0
com.adobe.spark.post,0.520938772662229,1
com.aspiration.postermaker.editor,0.34576609588713636,0
com.businessmarketing,0.5168486966421525,1
com.delgeo.desygner,0.6436104587473194,1
com.skysoft.removalfree,0.20352743094582748,0
rs.ignite.paintation,0.2761133051574264,0
toon.photo.cartoon.editor,0.6097333917705517,1
com.johnboysoftware.jbv1,0.1470979877153055,0
com.navmii.android.dashcam,0.23667714608402216,0
com.seeworld.gljdw,0.32943394481430033,0
info.hasanaga.azerus,0.15957653071956152,0
net.fileden.dictionary,0.17205849948348595,0
ua.mybible,0.10250257582537155,0
com.accela.pma,0.24067078575776604,0
com.airgms.mobile,0.735770221594029,1
com.autoroutesante.iCyclop,0.2845001294624922,0
com.bpmobile.iscanner.free,0.5007916650925607,1
com.companyname.Unimovil,0.12182813491044006,0
com.deltatechnepal.delta_sales_app,0.19589857789385232,0
com.digistore24.reports,0.2566493125383816,0
com.fareclock.tc,0.22264634105488254,0
com.flick2know.gt,0.32104081098083437,0
com.getjobber.jobber,0.3090708505367738,0
com.gigsmart.requester,0.18300006887688933,0
com.hirist.jobseeker,0.5216388920092545,1
com.intellifluence.intellifluence,0.3346377431611755,0
com.ionicframework.snapaddybusinesscards938320,0.4812008617829477,0
com.itgurussoftware.android.peoplehr,0.4903996924187937,0
com.mailchimp.mailchimp,0.536147382372971,1
com.markate.markatepro,0.31667245149484796,0
com.method.methodcrm,0.22681853718239026,0
com.mhelpdesk.endeavor,0.2533511030422358,0
com.mobisystems.editor.office_with_reg,0.799392594120834,1
com.pegasustranstech.transflonowplus,0.4207046004503126,0
com.pennyapp.pennyy,0.4603112936097461,0
com.perfectcorp.ymkbusiness,0.12842433785763724,0
com.plangrid.android,0.19946660749821313,0
com.procurify.client,0.20786749212142994,0
com.spatialnetworks.fulcrum,0.15676904089398913,0
com.tm.mms.TeleMessageClientApp,0.8787833251605373,1
com.trane.bassuite.android,0.21665556803619074,0
com.vaion.vcore,0.1436596822127601,0
com.viasql.classic,0.13866072719814326,0
com.wantedly.android.namecard_scanner,0.6540528283081037,1
cz.dactylgroup.smartsupp.android,0.957441399792924,1
io.doubletick.mobile.crm,0.7265403960901373,1
io.shepherdworkshop.app,0.1277611463123497,0
nl.ibridge.planning,0.3211649998376315,0
org.geminishalesolutions.gemini,0.17903473229861921,0
ru.dikidi.beauty.business,0.46903024801943144,0
th.co.gofive.empeo,0.566708270041205,1
us.nextforce.app,0.3254899676353721,0
com.astarsoftware.spades,0.10912234162265981,0
com.casualino.vipbelote.single,0.13435568307880807,0
com.eryodsoft.android.cards.damedepique,0.07458482759883123,0
com.eryodsoft.android.cards.tarot.lite,0.1448323545326124,0
com.jpapale.cyberjass,0.1402623598058265,0
com.tonielro.mygdxgame,0.09762701476644217,0
net.becvert.tarotfrancais,0.1589675437686716,0
com.iaan.pencilcamera,0.24962821287777448,0
com.gemtechnologies.gem4me,0.9151502535511042,1
com.handcent.app.nextsms,0.9046824323453247,1
com.jesusrojo.vttvfull,0.468299102706638,0
com.messages.chat,0.7577001915341756,1
ai.boyfriend.virtual.dating.lover.iboy,0.9274327118239478,1
ai.praktika.android,0.8323742997218275,1
ai.rocky.app,0.915894667571898,1
app.awarefy.awarefyapp,0.9541000065830648,1
co.vulcanlabs.pictranslator,0.8287943129532754,1
com.adobe.reader,0.875966548181774,1
com.baek.Gatalk_market,0.9546286064524796,1
com.coursehero.coursehero,0.8870271540496948,1
com.ejoy.epic,0.8835954132144461,1
com.innovate.BlackPeopleMingle,0.8936315589167553,1
com.innovate.ChinaSocial,0.8912091837352897,1
com.innovate.MalaysianSocial,0.9078065872792292,1
com.innovate.SaudiArabiaCupid,0.8787805670941502,1
com.innovate.SingaporeSocial,0.8670754684765658,1
com.innovate.ThaiSocial,0.9394808323694737,1
com.kindermate.kai,0.9289199853225393,1
com.mailtime.android,0.9437459616859047,1
com.microsoft.bing,0.7700433298292957,1
com.mingle.AussieSocial,0.858582880191685,1
com.mingle.DutchCupid,0.9321672116394886,1
com.mingle.EuropianMingle,0.9162411710446271,1
com.mingle.PolishCupid,0.9439317626755013,1
com.mingle.SwissCupid,0.9449964550405914,1
com.mingle.VenezuelaCupid,0.9539272484761145,1
com.redraw.keyboard,0.8761369411813181,1
com.smartremote.homepodsiri,0.9147311330748646,1
com.surrealwork.mementomori,0.6944873937728849,1
com.tag_hive.saathi.saathi,0.7393255400479275,1
com.testa.databot,0.9457367190711281,1
com.tuya.smartlife,0.7359358604892714,1
com.wellocution.androidapp,0.6024195837979128,1
com.xvideostudio.videodownload,0.9274171879527948,1
help.simplicity.simplicity,0.6856317903147984,1
in.softecks.artificialintelligence,0.922542793396717,1
insights.investments.app,0.6228005991400805,1
messenger.x.chat.bot.messenger.release,0.9590395491139734,1
quick.read.app,0.8433912907417159,1
com.cenkle.chat.elele,0.8715842295384956,1
com.lt.ieltspracticetest,0.8390220157785431,1
com.nosapps.android.get2clouds,0.7360009449939253,1
com.psychictxt.psychictxtapplication,0.7721612781989016,1
com.strangers.chat_developers.strangerschatapp,0.9253268197260273,1
com.truecaller,0.758158945743201,1
de.inforapid.knowledgebasebuilder.free.android,0.8918584435311988,1
