app_id,y_prob,prediction_label
com.amech.hunting.jungle.animals,0.042153356290617894,0
com.CallRecord,0.24041390804161247,0
com.adobe.spark.post,0.4388343788112021,0
com.aspiration.postermaker.editor,0.15650850378122677,0
com.businessmarketing,0.32329289437521075,0
com.delgeo.desygner,0.721327088847481,1
com.skysoft.removalfree,0.07262062431832025,0
rs.ignite.paintation,0.08715160469176989,0
toon.photo.cartoon.editor,0.4015047222614128,0
com.johnboysoftware.jbv1,0.05922486922678655,0
com.navmii.android.dashcam,0.1304837939100812,0
com.seeworld.gljdw,0.12818611280956133,0
info.hasanaga.azerus,0.048207048767350234,0
net.fileden.dictionary,0.12648901166815868,0
ua.mybible,0.04023721579741296,0
com.accela.pma,0.12005710649307884,0
com.airgms.mobile,0.3310095806419941,0
com.autoroutesante.iCyclop,0.13787384918180315,0
com.bpmobile.iscanner.free,0.5107761728737953,0
com.companyname.Unimovil,0.07301108636980029,0
com.deltatechnepal.delta_sales_app,0.16768206163169053,0
com.digistore24.reports,0.1349572204939457,0
com.fareclock.tc,0.09617189467495793,0
com.flick2know.gt,0.09233960703496764,0
com.getjobber.jobber,0.1724179038560722,0
com.gigsmart.requester,0.12146840864850968,0
com.hirist.jobseeker,0.25971169875330474,0
com.intellifluence.intellifluence,0.1578011429123619,0
com.ionicframework.snapaddybusinesscards938320,0.2046909859439936,0
com.itgurussoftware.android.peoplehr,0.2096073852621477,0
com.mailchimp.mailchimp,0.501048858860984,0
com.markate.markatepro,0.17808004898589097,0
com.method.methodcrm,0.1655534083956334,0
com.mhelpdesk.endeavor,0.1352340036174151,0
com.mobisystems.editor.office_with_reg,0.5456510648073208,0
com.pegasustranstech.transflonowplus,0.4117687938955005,0
com.pennyapp.pennyy,0.23131347967738564,0
com.perfectcorp.ymkbusiness,0.03556120820863438,0
com.plangrid.android,0.16336734382338422,0
com.procurify.client,0.11860342064571408,0
com.spatialnetworks.fulcrum,0.07966138546588424,0
com.tm.mms.TeleMessageClientApp,0.6553683321444378,1
com.trane.bassuite.android,0.05081045394193086,0
com.vaion.vcore,0.06500293591634083,0
com.viasql.classic,0.05276307067122114,0
com.wantedly.android.namecard_scanner,0.6214446985569622,1
cz.dactylgroup.smartsupp.android,0.961711165523192,1
io.doubletick.mobile.crm,0.8177641959281651,1
io.shepherdworkshop.app,0.05745571483487892,0
nl.ibridge.planning,0.13973889799219266,0
org.geminishalesolutions.gemini,0.11803218189977449,0
ru.dikidi.beauty.business,0.3101827370766094,0
th.co.gofive.empeo,0.3205519726886319,0
us.nextforce.app,0.09688150799904911,0
com.astarsoftware.spades,0.03991335737829177,0
com.casualino.vipbelote.single,0.060334797477559585,0
com.eryodsoft.android.cards.damedepique,0.03857398430305232,0
com.eryodsoft.android.cards.tarot.lite,0.035971866913272185,0
com.jpapale.cyberjass,0.03943135548424144,0
com.tonielro.mygdxgame,0.047746192706063784,0
net.becvert.tarotfrancais,0.06526061235132606,0
com.iaan.pencilcamera,0.062368411990099945,0
com.gemtechnologies.gem4me,0.8466786656457094,1
com.handcent.app.nextsms,0.9220424607014163,1
com.jesusrojo.vttvfull,0.19375665472016107,0
com.messages.chat,0.5056777202517295,0
ai.boyfriend.virtual.dating.lover.iboy,0.9153723604217008,1
ai.praktika.android,0.659719683063407,1
ai.rocky.app,0.937498865560926,1
app.awarefy.awarefyapp,0.8245560275057209,1
co.vulcanlabs.pictranslator,0.7823245791025625,1
com.adobe.reader,0.906816586108012,1
com.baek.Gatalk_market,0.8777094608109202,1
com.coursehero.coursehero,0.9102097861405243,1
com.ejoy.epic,0.8529381344421727,1
com.innovate.BlackPeopleMingle,0.677849215806434,1
com.innovate.ChinaSocial,0.6501974924806434,1
com.innovate.MalaysianSocial,0.9095615210655857,1
com.innovate.SaudiArabiaCupid,0.8541576159449814,1
com.innovate.SingaporeSocial,0.7639554702493456,1
com.innovate.ThaiSocial,0.9206780128695289,1
com.kindermate.kai,0.6802604053022661,1
com.mailtime.android,0.936533099365436,1
com.microsoft.bing,0.8666992689513862,1
com.mingle.AussieSocial,0.7737629055592115,1
com.mingle.DutchCupid,0.9511157901166708,1
com.mingle.EuropianMingle,0.9541626178466978,1
com.mingle.PolishCupid,0.9125290888735172,1
com.mingle.SwissCupid,0.9462787449137805,1
com.mingle.VenezuelaCupid,0.9274304139499412,1
com.redraw.keyboard,0.7800603937999049,1
com.smartremote.homepodsiri,0.9090291538591412,1
com.surrealwork.mementomori,0.6614688960896365,1
com.tag_hive.saathi.saathi,0.7303895287475373,1
com.testa.databot,0.8904376593408692,1
com.tuya.smartlife,0.7523648310760433,1
com.wellocution.androidapp,0.47275587576654166,0
com.xvideostudio.videodownload,0.9222445621251859,1
help.simplicity.simplicity,0.5960310135589232,1
in.softecks.artificialintelligence,0.9241088675236749,1
insights.investments.app,0.6263449710453239,1
messenger.x.chat.bot.messenger.release,0.9618583500728389,1
quick.read.app,0.8901033660896707,1
com.cenkle.chat.elele,0.707633370156166,1
com.lt.ieltspracticetest,0.6332021465241555,1
com.nosapps.android.get2clouds,0.5818997671365016,1
com.psychictxt.psychictxtapplication,0.7943373300529982,1
com.strangers.chat_developers.strangerschatapp,0.8250469853348384,1
com.truecaller,0.6916522567723105,1
de.inforapid.knowledgebasebuilder.free.android,0.6440684794345802,1
