app_id,y_prob,prediction_label
com.amech.hunting.jungle.animals,0.07611868331312119,0
com.CallRecord,0.23571741301937746,0
com.adobe.spark.post,0.5114100293478228,1
com.aspiration.postermaker.editor,0.300716489202618,0
com.businessmarketing,0.4155122122605424,1
com.delgeo.desygner,0.5822951855733016,1
com.skysoft.removalfree,0.14760491594249384,0
rs.ignite.paintation,0.21414338830155635,0
toon.photo.cartoon.editor,0.5135720268140346,1
com.johnboysoftware.jbv1,0.13552629177938616,0
com.navmii.android.dashcam,0.23657036553037258,0
com.seeworld.gljdw,0.15608992247713951,0
info.hasanaga.azerus,0.1428960885515508,0
net.fileden.dictionary,0.187341444890946,0
ua.mybible,0.06036443432586863,0
com.accela.pma,0.18551601662323627,0
com.airgms.mobile,0.3602426724112955,0
com.autoroutesante.iCyclop,0.2624806928977118,0
com.bpmobile.iscanner.free,0.46728236902097875,1
com.companyname.Unimovil,0.08189765586293907,0
com.deltatechnepal.delta_sales_app,0.19576927156003884,0
com.digistore24.reports,0.18767131470915988,0
com.fareclock.tc,0.1574575997826778,0
com.flick2know.gt,0.19856724892539565,0
com.getjobber.jobber,0.3334172089867084,0
com.gigsmart.requester,0.27448729279776846,0
com.hirist.jobseeker,0.38327749910368025,1
com.intellifluence.intellifluence,0.3104943866746008,0
com.ionicframework.snapaddybusinesscards938320,0.20235587547658182,0
com.itgurussoftware.android.peoplehr,0.23001127092391144,0
com.mailchimp.mailchimp,0.47042778988673284,1
com.markate.markatepro,0.21395542654912666,0
com.method.methodcrm,0.14528562539229614,0
com.mhelpdesk.endeavor,0.20424147197925255,0
com.mobisystems.editor.office_with_reg,0.45254954917767193,1
com.pegasustranstech.transflonowplus,0.31531474396848586,0
com.pennyapp.pennyy,0.32761215325822246,0
com.perfectcorp.ymkbusiness,0.15107662723022225,0
com.plangrid.android,0.34211390024843513,0
com.procurify.client,0.1920253399784118,0
com.spatialnetworks.fulcrum,0.14624805396500715,0
com.tm.mms.TeleMessageClientApp,0.5574315187775716,1
com.trane.bassuite.android,0.14964411336882408,0
com.vaion.vcore,0.11622765658198202,0
com.viasql.classic,0.0872590769888276,0
com.wantedly.android.namecard_scanner,0.46967754455692534,1
cz.dactylgroup.smartsupp.android,0.8828881733409414,1
io.doubletick.mobile.crm,0.5955374659123873,1
io.shepherdworkshop.app,0.10494947692630238,0
nl.ibridge.planning,0.21795913564102945,0
org.geminishalesolutions.gemini,0.17152190298418618,0
ru.dikidi.beauty.business,0.273805512373608,0
th.co.gofive.empeo,0.3035275708314873,0
us.nextforce.app,0.2040793299485785,0
com.astarsoftware.spades,0.10140181786165652,0
com.casualino.vipbelote.single,0.07294350327093972,0
com.eryodsoft.android.cards.damedepique,0.05226599695343472,0
com.eryodsoft.android.cards.tarot.lite,0.057958311760469894,0
com.jpapale.cyberjass,0.06705074707608796,0
com.tonielro.mygdxgame,0.06137655317222609,0
net.becvert.tarotfrancais,0.09659753324702065,0
com.iaan.pencilcamera,0.14140113639859958,0
com.gemtechnologies.gem4me,0.7133203478698766,1
com.handcent.app.nextsms,0.9026549864241712,1
com.jesusrojo.vttvfull,0.3185861717633073,0
com.messages.chat,0.5661963954020746,1
ai.boyfriend.virtual.dating.lover.iboy,0.7383686858352672,1
ai.praktika.android,0.6567603201157397,1
ai.rocky.app,0.8285984775899078,1
app.awarefy.awarefyapp,0.5712588923773405,1
co.vulcanlabs.pictranslator,0.7555991537998341,1
com.adobe.reader,0.8660452083135691,1
com.baek.Gatalk_market,0.6411617057833907,1
com.coursehero.coursehero,0.8302771282329424,1
com.ejoy.epic,0.8407215624958437,1
com.innovate.BlackPeopleMingle,0.6415065131526774,1
com.innovate.ChinaSocial,0.7224266930782077,1
com.innovate.MalaysianSocial,0.8573447862360062,1
com.innovate.SaudiArabiaCupid,0.8203467793876655,1
com.innovate.SingaporeSocial,0.6426757289635464,1
com.innovate.ThaiSocial,0.84656840995856,1
com.kindermate.kai,0.5540247819243053,1
com.mailtime.android,0.9219826033021402,1
com.microsoft.bing,0.5617937860804337,1
com.mingle.AussieSocial,0.727425856330046,1
com.mingle.DutchCupid,0.9334891937910191,1
com.mingle.EuropianMingle,0.932834972438279,1
com.mingle.PolishCupid,0.8663760919872064,1
com.mingle.SwissCupid,0.9302146782354408,1
com.mingle.VenezuelaCupid,0.9058838811287906,1
com.redraw.keyboard,0.6546917087093159,1
com.smartremote.homepodsiri,0.8173366521334525,1
com.surrealwork.mementomori,0.5978976622760929,1
com.tag_hive.saathi.saathi,0.6680808103738354,1
com.testa.databot,0.6209058497970912,1
com.tuya.smartlife,0.5948049809212772,1
com.wellocution.androidapp,0.635032456720678,1
com.xvideostudio.videodownload,0.7837682360483754,1
help.simplicity.simplicity,0.5909832252071714,1
in.softecks.artificialintelligence,0.8358937289949218,1
insights.investments.app,0.5416673507391023,1
messenger.x.chat.bot.messenger.release,0.7583689101183955,1
quick.read.app,0.7834509453985654,1
com.cenkle.chat.elele,0.6076232493162521,1
com.lt.ieltspracticetest,0.587134207873026,1
com.nosapps.android.get2clouds,0.5568571549705993,1
com.psychictxt.psychictxtapplication,0.5331278698663185,1
com.strangers.chat_developers.strangerschatapp,0.7245853181995722,1
com.truecaller,0.6310353583078793,1
de.inforapid.knowledgebasebuilder.free.android,0.6681367348635587,1
